Date,State,Fips,Cases,Deaths
4/27/2020,Ohio,39,16325,753
4/27/2020,Oklahoma,40,3280,197
4/27/2020,Oregon,41,2354,92
4/27/2020,Pennsylvania,42,43728,1946
4/27/2020,Puerto Rico,72,1388,84
4/27/2020,Rhode Island,44,7708,233
4/27/2020,South Carolina,45,5613,177
4/27/2020,South Dakota,46,2246,11
4/27/2020,Tennessee,47,9739,184
4/27/2020,Texas,48,25963,699
4/27/2020,Utah,49,4236,41
4/27/2020,Vermont,50,855,46
4/27/2020,Virgin Islands,78,59,4
4/27/2020,Virginia,51,13534,458
4/27/2020,Washington,53,13958,771
4/27/2020,West Virginia,54,1078,37
4/27/2020,Wisconsin,55,6164,281
4/27/2020,Wyoming,56,520,7
4/28/2020,Alabama,1,6750,242
4/28/2020,Alaska,2,349,7
4/28/2020,Arizona,4,6948,297
4/28/2020,Arkansas,5,3127,57
4/28/2020,California,6,46570,1884
4/28/2020,Colorado,8,14239,734
4/28/2020,Connecticut,9,26312,2089
4/28/2020,Delaware,10,4575,137
4/28/2020,District of Columbia,11,3994,190
4/28/2020,Florida,12,32838,1170
4/28/2020,Georgia,13,23607,1022
4/28/2020,Guam,66,1114,6
4/28/2020,Hawaii,15,602,16
4/28/2020,Idaho,16,1952,60
4/28/2020,Illinois,17,48102,2132
4/28/2020,Indiana,18,16783,992
4/28/2020,Iowa,19,6376,136
4/28/2020,Kansas,20,3601,127
4/28/2020,Kentucky,21,4375,231
4/28/2020,Louisiana,22,27329,1801
4/28/2020,Maine,23,1040,51
4/28/2020,Maryland,24,20200,1016
4/28/2020,Massachusetts,25,58302,3153
4/28/2020,Michigan,26,39469,3566
4/28/2020,Minnesota,27,4181,301
4/28/2020,Mississippi,28,6342,239
4/28/2020,Missouri,29,7306,324
4/28/2020,Montana,30,451,15
4/28/2020,Nebraska,31,3613,56
4/28/2020,Nevada,32,4812,225
4/28/2020,New Hampshire,33,2010,60
4/28/2020,New Jersey,34,113856,6442
4/28/2020,New Mexico,35,2975,110
4/28/2020,New York,36,300276,22777
4/28/2020,North Carolina,37,9568,353
4/28/2020,North Dakota,38,991,19
4/28/2020,Northern Mariana Islands,69,14,2
4/28/2020,Ohio,39,16769,799
4/28/2020,Oklahoma,40,3410,207
4/28/2020,Oregon,41,2385,99
4/28/2020,Pennsylvania,42,45323,2092
4/28/2020,Puerto Rico,72,1400,86
4/28/2020,Rhode Island,44,7926,239
4/28/2020,South Carolina,45,5735,192
4/28/2020,South Dakota,46,2314,11
4/28/2020,Tennessee,47,9974,190
4/28/2020,Texas,48,26868,738
4/28/2020,Utah,49,4343,45
4/28/2020,Vermont,50,862,46
4/28/2020,Virgin Islands,78,62,4
4/28/2020,Virginia,51,14338,492
4/28/2020,Washington,53,14165,792
4/28/2020,West Virginia,54,1096,38
4/28/2020,Wisconsin,55,6389,300
4/28/2020,Wyoming,56,536,7
4/29/2020,Alabama,1,6925,262
4/29/2020,Alaska,2,353,7
4/29/2020,Arizona,4,7202,308
4/29/2020,Arkansas,5,3207,59
4/29/2020,California,6,48904,1961
4/29/2020,Colorado,8,14680,764
4/29/2020,Connecticut,9,26767,2168
4/29/2020,Delaware,10,4655,144
4/29/2020,District of Columbia,11,4106,205
4/29/2020,Florida,12,33185,1216
4/29/2020,Georgia,13,24300,1086
4/29/2020,Guam,66,1114,6
4/29/2020,Hawaii,15,605,16
4/29/2020,Idaho,16,1984,60
4/29/2020,Illinois,17,50355,2221
4/29/2020,Indiana,18,17409,1065
4/29/2020,Iowa,19,6843,148
4/29/2020,Kansas,20,3811,132
4/29/2020,Kentucky,21,4538,235
4/29/2020,Louisiana,22,27703,1845
4/29/2020,Maine,23,1056,52
4/29/2020,Maryland,24,20942,1078
4/29/2020,Massachusetts,25,60265,3405
4/29/2020,Michigan,26,40443,3670
4/29/2020,Minnesota,27,4644,319
4/29/2020,Mississippi,28,6569,250
4/29/2020,Missouri,29,7426,331
4/29/2020,Montana,30,451,16
4/29/2020,Nebraska,31,3876,67
4/29/2020,Nevada,32,4934,237
4/29/2020,New Hampshire,33,2054,66
4/29/2020,New Jersey,34,116264,6770
4/29/2020,New Mexico,35,3213,112
4/29/2020,New York,36,304994,23287
4/29/2020,North Carolina,37,9947,366
4/29/2020,North Dakota,38,1033,19
4/29/2020,Northern Mariana Islands,69,14,2
4/29/2020,Ohio,39,17303,937
4/29/2020,Oklahoma,40,3473,214
4/29/2020,Oregon,41,2446,101
4/29/2020,Pennsylvania,42,46191,2392
4/29/2020,Puerto Rico,72,1465,86
4/29/2020,Rhode Island,44,8247,251
4/29/2020,South Carolina,45,5881,232
4/29/2020,South Dakota,46,2375,13
4/29/2020,Tennessee,47,10255,196
4/29/2020,Texas,48,27839,776
4/29/2020,Utah,49,4499,45
4/29/2020,Vermont,50,862,46
4/29/2020,Virgin Islands,78,66,4
4/29/2020,Virginia,51,14961,522
4/29/2020,Washington,53,14490,805
4/29/2020,West Virginia,54,1110,40
4/29/2020,Wisconsin,55,6621,308
4/29/2020,Wyoming,56,544,7
4/30/2020,Alabama,1,7068,272
4/30/2020,Alaska,2,353,7
4/30/2020,Arizona,4,7648,320
4/30/2020,Arkansas,5,3281,61
4/30/2020,California,6,50470,2057
4/30/2020,Colorado,8,15207,775
4/30/2020,Connecticut,9,27700,2257
4/30/2020,Delaware,10,4734,152
4/30/2020,District of Columbia,11,4323,224
4/30/2020,Florida,12,33683,1267
4/30/2020,Georgia,13,25431,1121
4/30/2020,Guam,66,1115,6
4/30/2020,Hawaii,15,609,16
4/30/2020,Idaho,16,2016,63
4/30/2020,Illinois,17,52918,2361
4/30/2020,Indiana,18,18099,1114
4/30/2020,Iowa,19,7145,162
4/30/2020,Kansas,20,4305,133
4/30/2020,Kentucky,21,4708,240
4/30/2020,Louisiana,22,28044,1905
4/30/2020,Maine,23,1095,53
4/30/2020,Maryland,24,21825,1139
4/30/2020,Massachusetts,25,62205,3562
4/30/2020,Michigan,26,41348,3788
4/30/2020,Minnesota,27,5136,343
4/30/2020,Mississippi,28,6815,261
4/30/2020,Missouri,29,7563,341
4/30/2020,Montana,30,452,16
4/30/2020,Nebraska,31,4332,70
4/30/2020,Nevada,32,5053,243
4/30/2020,New Hampshire,33,2146,72
4/30/2020,New Jersey,34,118652,7228
4/30/2020,New Mexico,35,3411,123
4/30/2020,New York,36,309696,23616
4/30/2020,North Carolina,37,10507,385
4/30/2020,North Dakota,38,1067,19
4/30/2020,Northern Mariana Islands,69,14,2
4/30/2020,Ohio,39,18027,975
4/30/2020,Oklahoma,40,3618,222
4/30/2020,Oregon,41,2510,103
4/30/2020,Pennsylvania,42,48224,2580
4/30/2020,Puerto Rico,72,1537,92
4/30/2020,Rhode Island,44,8621,266
4/30/2020,South Carolina,45,6095,244
4/30/2020,South Dakota,46,2450,17
4/30/2020,Tennessee,47,10506,200
4/30/2020,Texas,48,29072,828
4/30/2020,Utah,49,4672,46
4/30/2020,Vermont,50,866,48
4/30/2020,Virgin Islands,78,66,4
4/30/2020,Virginia,51,15846,552
4/30/2020,Washington,53,14814,822
4/30/2020,West Virginia,54,1126,44
4/30/2020,Wisconsin,55,6973,316
4/30/2020,Wyoming,56,559,7
5/1/2020,Alabama,1,7294,289
5/1/2020,Alaska,2,362,7
5/1/2020,Arizona,4,7962,330
5/1/2020,Arkansas,5,3310,64
5/1/2020,California,6,52318,2147
5/1/2020,Colorado,8,15661,818
5/1/2020,Connecticut,9,28764,2339
5/1/2020,Delaware,10,4918,159
5/1/2020,District of Columbia,11,4658,231
5/1/2020,Florida,12,34720,1313
5/1/2020,Georgia,13,26436,1153
5/1/2020,Guam,66,1115,6
5/1/2020,Hawaii,15,610,16
5/1/2020,Idaho,16,2035,63
5/1/2020,Illinois,17,56055,2464
5/1/2020,Indiana,18,18941,1175
5/1/2020,Iowa,19,7883,170
5/1/2020,Kansas,20,4510,136
5/1/2020,Kentucky,21,4879,248
5/1/2020,Louisiana,22,28754,1970
5/1/2020,Maine,23,1123,55
5/1/2020,Maryland,24,23566,1192
5/1/2020,Massachusetts,25,64311,3716
5/1/2020,Michigan,26,42348,3866
5/1/2020,Minnesota,27,5730,371
5/1/2020,Mississippi,28,7212,281
5/1/2020,Missouri,29,7840,355
5/1/2020,Montana,30,452,16
5/1/2020,Nebraska,31,4838,72
5/1/2020,Nevada,32,5249,254
5/1/2020,New Hampshire,33,2310,81
5/1/2020,New Jersey,34,121190,7538
5/1/2020,New Mexico,35,3513,131
5/1/2020,New York,36,313575,23841
5/1/2020,North Carolina,37,10922,405
5/1/2020,North Dakota,38,1107,23
5/1/2020,Northern Mariana Islands,69,14,2
5/1/2020,Ohio,39,18743,1002
5/1/2020,Oklahoma,40,3748,230
5/1/2020,Oregon,41,2579,104
5/1/2020,Pennsylvania,42,49764,2671
5/1/2020,Puerto Rico,72,1573,94
5/1/2020,Rhode Island,44,8962,279
5/1/2020,South Carolina,45,6258,256
5/1/2020,South Dakota,46,2525,21
5/1/2020,Tennessee,47,11781,205
5/1/2020,Texas,48,30342,853
5/1/2020,Utah,49,4829,46
5/1/2020,Vermont,50,879,49
5/1/2020,Virgin Islands,78,66,4
5/1/2020,Virginia,51,16901,581
5/1/2020,Washington,53,15134,829
5/1/2020,West Virginia,54,1152,47
5/1/2020,Wisconsin,55,7439,327
5/1/2020,Wyoming,56,566,7
5/2/2020,Alabama,1,7611,288
5/2/2020,Alaska,2,363,7
5/2/2020,Arizona,4,8364,353
5/2/2020,Arkansas,5,3372,72
5/2/2020,California,6,53753,2213
5/2/2020,Colorado,8,16118,830
5/2/2020,Connecticut,9,29287,2436
5/2/2020,Delaware,10,5038,168
5/2/2020,District of Columbia,11,4797,240
5/2/2020,Florida,12,35455,1363
5/2/2020,Georgia,13,27268,1161
5/2/2020,Guam,66,1117,6
5/2/2020,Hawaii,15,611,16
5/2/2020,Idaho,16,2061,64
5/2/2020,Illinois,17,58505,2576
5/2/2020,Indiana,18,19629,1229
5/2/2020,Iowa,19,8641,175
5/2/2020,Kansas,20,4863,140
5/2/2020,Kentucky,21,4881,252
5/2/2020,Louisiana,22,29183,1993
5/2/2020,Maine,23,1152,56
5/2/2020,Maryland,24,24568,1251
5/2/2020,Massachusetts,25,66263,3846
5/2/2020,Michigan,26,43191,4020
5/2/2020,Minnesota,27,6228,395
5/2/2020,Mississippi,28,7441,291
5/2/2020,Missouri,29,8154,373
5/2/2020,Montana,30,454,16
5/2/2020,Nebraska,31,5332,75
5/2/2020,Nevada,32,5390,257
5/2/2020,New Hampshire,33,2429,84
5/2/2020,New Jersey,34,123717,7742
5/2/2020,New Mexico,35,3732,139
5/2/2020,New York,36,318134,24035
5/2/2020,North Carolina,37,11514,428
5/2/2020,North Dakota,38,1153,24
5/2/2020,Northern Mariana Islands,69,14,2
5/2/2020,Ohio,39,19335,1021
5/2/2020,Oklahoma,40,3851,238
5/2/2020,Oregon,41,2635,109
5/2/2020,Pennsylvania,42,51071,2794
5/2/2020,Puerto Rico,72,1755,95
5/2/2020,Rhode Island,44,9289,296
5/2/2020,South Carolina,45,6489,267
5/2/2020,South Dakota,46,2587,21
5/2/2020,Tennessee,47,12376,210
5/2/2020,Texas,48,31433,875
5/2/2020,Utah,49,4981,49
5/2/2020,Vermont,50,886,50
5/2/2020,Virgin Islands,78,66,4
5/2/2020,Virginia,51,17731,616
5/2/2020,Washington,53,15383,833
5/2/2020,West Virginia,54,1185,50
5/2/2020,Wisconsin,55,7785,334
5/2/2020,Wyoming,56,579,7
5/3/2020,Alabama,1,7888,290
5/3/2020,Alaska,2,366,7
5/3/2020,Arizona,4,8640,362
5/3/2020,Arkansas,5,3431,76
5/3/2020,California,6,55072,2235
5/3/2020,Colorado,8,16527,840
5/3/2020,Connecticut,9,29287,2436
5/3/2020,Delaware,10,5208,177
5/3/2020,District of Columbia,11,5016,251
5/3/2020,Florida,12,36070,1378
5/3/2020,Georgia,13,27618,1168
5/3/2020,Guam,66,1118,6
5/3/2020,Hawaii,15,611,17
5/3/2020,Idaho,16,2059,64
5/3/2020,Illinois,17,61499,2632
5/3/2020,Indiana,18,20267,1246
5/3/2020,Iowa,19,9169,184
5/3/2020,Kansas,20,5177,142
5/3/2020,Kentucky,21,5223,256
5/3/2020,Louisiana,22,29383,2012
5/3/2020,Maine,23,1185,57
5/3/2020,Maryland,24,25561,1281
5/3/2020,Massachusetts,25,68087,4004
5/3/2020,Michigan,26,43803,4049
5/3/2020,Minnesota,27,6663,419
5/3/2020,Mississippi,28,7550,303
5/3/2020,Missouri,29,8454,378
5/3/2020,Montana,30,454,16
5/3/2020,Nebraska,31,5686,77
5/3/2020,Nevada,32,5473,262
5/3/2020,New Hampshire,33,2518,86
5/3/2020,New Jersey,34,126744,7871
5/3/2020,New Mexico,35,3850,151
5/3/2020,New York,36,321833,24576
5/3/2020,North Carolina,37,11668,436
5/3/2020,North Dakota,38,1191,25
5/3/2020,Northern Mariana Islands,69,14,2
5/3/2020,Ohio,39,19914,1038
5/3/2020,Oklahoma,40,3972,238
5/3/2020,Oregon,41,2680,109
5/3/2020,Pennsylvania,42,52079,2843
5/3/2020,Puerto Rico,72,1806,97
5/3/2020,Rhode Island,44,9477,320
5/3/2020,South Carolina,45,6626,275
5/3/2020,South Dakota,46,2630,21
5/3/2020,Tennessee,47,12871,211
5/3/2020,Texas,48,32299,890
5/3/2020,Utah,49,5175,50
5/3/2020,Vermont,50,897,52
5/3/2020,Virgin Islands,78,66,4
5/3/2020,Virginia,51,18671,660
5/3/2020,Washington,53,15943,840
5/3/2020,West Virginia,54,1196,50
5/3/2020,Wisconsin,55,8089,339
5/3/2020,Wyoming,56,586,7
5/4/2020,Alabama,1,8112,298
5/4/2020,Alaska,2,368,7
5/4/2020,Arizona,4,8919,362
5/4/2020,Arkansas,5,3469,80
5/4/2020,California,6,56333,2297
5/4/2020,Colorado,8,16799,849
5/4/2020,Connecticut,9,29973,2556
5/4/2020,Delaware,10,5288,182
5/4/2020,District of Columbia,11,5170,258
5/4/2020,Florida,12,36889,1398
5/4/2020,Georgia,13,28350,1228
5/4/2020,Guam,66,1118,6
5/4/2020,Hawaii,15,612,17
5/4/2020,Idaho,16,2106,64
5/4/2020,Illinois,17,63840,2673
5/4/2020,Indiana,18,20855,1264
5/4/2020,Iowa,19,9703,188
5/4/2020,Kansas,20,5385,154
5/4/2020,Kentucky,21,5370,267
5/4/2020,Louisiana,22,29746,2064
5/4/2020,Maine,23,1205,57
5/4/2020,Maryland,24,26509,1317
5/4/2020,Massachusetts,25,69087,4090
5/4/2020,Michigan,26,43996,4135
5/4/2020,Minnesota,27,7234,428
5/4/2020,Mississippi,28,7877,310
5/4/2020,Missouri,29,8776,387
5/4/2020,Montana,30,456,16
5/4/2020,Nebraska,31,6123,78
5/4/2020,Nevada,32,5627,266
5/4/2020,New Hampshire,33,2588,86
5/4/2020,New Jersey,34,128269,7910
5/4/2020,New Mexico,35,4030,156
5/4/2020,New York,36,324357,24788
5/4/2020,North Carolina,37,11871,454
5/4/2020,North Dakota,38,1225,25
5/4/2020,Northern Mariana Islands,69,14,2
5/4/2020,Ohio,39,20474,1056
5/4/2020,Oklahoma,40,4044,238
5/4/2020,Oregon,41,2759,109
5/4/2020,Pennsylvania,42,52992,2880
5/4/2020,Puerto Rico,72,1875,97
5/4/2020,Rhode Island,44,9652,341
5/4/2020,South Carolina,45,6757,283
5/4/2020,South Dakota,46,2667,21
5/4/2020,Tennessee,47,13283,216
5/4/2020,Texas,48,33134,914
5/4/2020,Utah,49,5326,50
5/4/2020,Vermont,50,902,52
5/4/2020,Virgin Islands,78,66,4
5/4/2020,Virginia,51,19492,684
5/4/2020,Washington,53,16047,846
5/4/2020,West Virginia,54,1225,50
5/4/2020,Wisconsin,55,8362,340
5/4/2020,Wyoming,56,596,7
5/5/2020,Alabama,1,8437,315
5/5/2020,Alaska,2,369,7
5/5/2020,Arizona,4,9305,395
5/5/2020,Arkansas,5,3525,83
5/5/2020,California,6,58848,2386
5/5/2020,Colorado,8,17256,901
5/5/2020,Connecticut,9,30621,2633
5/5/2020,Delaware,10,5371,187
5/5/2020,District of Columbia,11,5322,264
5/5/2020,Florida,12,37431,1470
5/5/2020,Georgia,13,28876,1277
5/5/2020,Guam,66,1118,6
5/5/2020,Hawaii,15,615,17
5/5/2020,Idaho,16,2127,66
5/5/2020,Illinois,17,65889,2843
5/5/2020,Indiana,18,21423,1326
5/5/2020,Iowa,19,10111,207
5/5/2020,Kansas,20,5627,160
5/5/2020,Kentucky,21,5822,278
5/5/2020,Louisiana,22,30069,2115
5/5/2020,Maine,23,1226,61
5/5/2020,Maryland,24,27217,1390
5/5/2020,Massachusetts,25,70271,4212
5/5/2020,Michigan,26,44391,4179
5/5/2020,Minnesota,27,7851,455
5/5/2020,Mississippi,28,8207,342
5/5/2020,Missouri,29,8919,408
5/5/2020,Montana,30,456,16
5/5/2020,Nebraska,31,6442,81
5/5/2020,Nevada,32,5665,276
5/5/2020,New Hampshire,33,2636,92
5/5/2020,New Jersey,34,130593,8244
5/5/2020,New Mexico,35,4137,162
5/5/2020,New York,36,326659,25028
5/5/2020,North Carolina,37,12283,477
5/5/2020,North Dakota,38,1266,25
5/5/2020,Northern Mariana Islands,69,14,2
5/5/2020,Ohio,39,20969,1135
5/5/2020,Oklahoma,40,4127,247
5/5/2020,Oregon,41,2839,113
5/5/2020,Pennsylvania,42,53967,3206
5/5/2020,Puerto Rico,72,1924,99
5/5/2020,Rhode Island,44,9933,355
5/5/2020,South Carolina,45,6841,296
5/5/2020,South Dakota,46,2720,24
5/5/2020,Tennessee,47,13555,225
5/5/2020,Texas,48,34286,955
5/5/2020,Utah,49,5449,56
5/5/2020,Vermont,50,907,52
5/5/2020,Virgin Islands,78,66,4
5/5/2020,Virginia,51,20256,713
5/5/2020,Washington,53,16234,863
5/5/2020,West Virginia,54,1243,50
5/5/2020,Wisconsin,55,8696,353
5/5/2020,Wyoming,56,604,7
5/6/2020,Alabama,1,8691,343
5/6/2020,Alaska,2,370,8
5/6/2020,Arizona,4,9707,426
5/6/2020,Arkansas,5,3611,87
5/6/2020,California,6,60787,2478
5/6/2020,Colorado,8,17720,919
5/6/2020,Connecticut,9,30995,2718
5/6/2020,Delaware,10,5778,193
5/6/2020,District of Columbia,11,5461,277
5/6/2020,Florida,12,37994,1538
5/6/2020,Georgia,13,29724,1309
5/6/2020,Guam,66,1118,6
5/6/2020,Hawaii,15,616,17
5/6/2020,Idaho,16,2158,67
5/6/2020,Illinois,17,68164,2977
5/6/2020,Indiana,18,22286,1377
5/6/2020,Iowa,19,10404,219
5/6/2020,Kansas,20,5893,163
5/6/2020,Kentucky,21,5946,286
5/6/2020,Louisiana,22,30472,2167
5/6/2020,Maine,23,1254,62
5/6/2020,Maryland,24,28263,1443
5/6/2020,Massachusetts,25,72025,4420
5/6/2020,Michigan,26,45079,4250
5/6/2020,Minnesota,27,8579,485
5/6/2020,Mississippi,28,8424,374
5/6/2020,Missouri,29,9164,429
5/6/2020,Montana,30,456,16
5/6/2020,Nebraska,31,6771,85
5/6/2020,Nevada,32,5744,286
5/6/2020,New Hampshire,33,2741,111
5/6/2020,New Jersey,34,131890,8549
5/6/2020,New Mexico,35,4290,169
5/6/2020,New York,36,329405,25956
5/6/2020,North Carolina,37,12783,497
5/6/2020,North Dakota,38,1323,31
5/6/2020,Northern Mariana Islands,69,15,2
5/6/2020,Ohio,39,21576,1225
5/6/2020,Oklahoma,40,4201,253
5/6/2020,Oregon,41,2916,115
5/6/2020,Pennsylvania,42,54989,3360
5/6/2020,Puerto Rico,72,1968,99
5/6/2020,Rhode Island,44,10205,370
5/6/2020,South Carolina,45,6936,305
5/6/2020,South Dakota,46,2779,29
5/6/2020,Tennessee,47,13737,237
5/6/2020,Texas,48,35441,985
5/6/2020,Utah,49,5605,59
5/6/2020,Vermont,50,908,52
5/6/2020,Virgin Islands,78,66,4
5/6/2020,Virginia,51,20256,713
5/6/2020,Washington,53,16873,881
5/6/2020,West Virginia,54,1277,51
5/6/2020,Wisconsin,55,9052,362
5/6/2020,Wyoming,56,631,7
5/7/2020,Alabama,1,9046,369
5/7/2020,Alaska,2,373,8
5/7/2020,Arizona,4,9945,450
5/7/2020,Arkansas,5,3694,88
5/7/2020,California,6,62481,2561
5/7/2020,Colorado,8,18264,942
5/7/2020,Connecticut,9,31784,2797
5/7/2020,Delaware,10,5939,202
5/7/2020,District of Columbia,11,5654,285
5/7/2020,Florida,12,38820,1599
5/7/2020,Georgia,13,30524,1332
5/7/2020,Guam,66,1118,6
5/7/2020,Hawaii,15,619,17
5/7/2020,Idaho,16,2178,67
5/7/2020,Illinois,17,70802,3139
5/7/2020,Indiana,18,22942,1414
5/7/2020,Iowa,19,11059,231
5/7/2020,Kansas,20,6240,164
5/7/2020,Kentucky,21,6173,302
5/7/2020,Louisiana,22,30725,2208
5/7/2020,Maine,23,1330,62
5/7/2020,Maryland,24,29476,1503
5/7/2020,Massachusetts,25,73721,4552
5/7/2020,Michigan,26,45643,4343
5/7/2020,Minnesota,27,9364,508
5/7/2020,Mississippi,28,8686,396
5/7/2020,Missouri,29,9409,449
5/7/2020,Montana,30,456,16
5/7/2020,Nebraska,31,7190,91
5/7/2020,Nevada,32,5858,293
5/7/2020,New Hampshire,33,2843,114
5/7/2020,New Jersey,34,133635,8801
5/7/2020,New Mexico,35,4492,172
5/7/2020,New York,36,332931,26206
5/7/2020,North Carolina,37,13431,521
5/7/2020,North Dakota,38,1371,31
5/7/2020,Northern Mariana Islands,69,15,2
5/7/2020,Ohio,39,22131,1271
5/7/2020,Oklahoma,40,4330,260
5/7/2020,Oregon,41,2989,121
5/7/2020,Pennsylvania,42,56149,3599
5/7/2020,Puerto Rico,72,2031,102
5/7/2020,Rhode Island,44,10530,388
5/7/2020,South Carolina,45,7142,316
5/7/2020,South Dakota,46,2905,31
5/7/2020,Tennessee,47,14108,238
5/7/2020,Texas,48,36682,1016
5/7/2020,Utah,49,5724,61
5/7/2020,Vermont,50,916,53
5/7/2020,Virgin Islands,78,68,4
5/7/2020,Virginia,51,21570,769
5/7/2020,Washington,53,17187,903
5/7/2020,West Virginia,54,1298,51
5/7/2020,Wisconsin,55,9369,374
5/7/2020,Wyoming,56,635,7
5/8/2020,Alabama,1,9385,383
5/8/2020,Alaska,2,376,8
5/8/2020,Arizona,4,10526,517
5/8/2020,Arkansas,5,3747,88
5/8/2020,California,6,64616,2650
5/8/2020,Colorado,8,18719,958
5/8/2020,Connecticut,9,32411,2874
5/8/2020,Delaware,10,6083,213
5/8/2020,District of Columbia,11,5899,304
5/8/2020,Florida,12,39191,1668
5/8/2020,Georgia,13,31089,1378
5/8/2020,Guam,66,1120,6
5/8/2020,Hawaii,15,619,17
5/8/2020,Idaho,16,2205,67
5/8/2020,Illinois,17,73688,3262
5/8/2020,Indiana,18,23620,1447
5/8/2020,Iowa,19,11457,243
5/8/2020,Kansas,20,6751,167
5/8/2020,Kentucky,21,6298,304
5/8/2020,Louisiana,22,30928,2227
5/8/2020,Maine,23,1374,63
5/8/2020,Maryland,24,30592,1560
5/8/2020,Massachusetts,25,75333,4702
5/8/2020,Michigan,26,46319,4393
5/8/2020,Minnesota,27,10087,534
5/8/2020,Mississippi,28,9090,409
5/8/2020,Missouri,29,9573,481
5/8/2020,Montana,30,458,16
5/8/2020,Nebraska,31,7830,92
5/8/2020,Nevada,32,5942,301
5/8/2020,New Hampshire,33,2947,121
5/8/2020,New Jersey,34,135454,8952
5/8/2020,New Mexico,35,4673,181
5/8/2020,New York,36,335804,26358
5/8/2020,North Carolina,37,13879,537
5/8/2020,North Dakota,38,1425,33
5/8/2020,Northern Mariana Islands,69,15,2
5/8/2020,Ohio,39,23018,1306
5/8/2020,Oklahoma,40,4424,266
5/8/2020,Oregon,41,3068,124
5/8/2020,Pennsylvania,42,57501,3724
5/8/2020,Puerto Rico,72,2156,107
5/8/2020,Rhode Island,44,10779,399
5/8/2020,South Carolina,45,7367,320
5/8/2020,South Dakota,46,3144,31
5/8/2020,Tennessee,47,14276,240
5/8/2020,Texas,48,37943,1059
5/8/2020,Utah,49,5919,61
5/8/2020,Vermont,50,919,53
5/8/2020,Virgin Islands,78,69,4
5/8/2020,Virginia,51,22342,812
5/8/2020,Washington,53,17477,915
5/8/2020,West Virginia,54,1324,52
5/8/2020,Wisconsin,55,9750,384
5/8/2020,Wyoming,56,644,7
5/9/2020,Alabama,1,9668,390
5/9/2020,Alaska,2,377,8
5/9/2020,Arizona,4,10960,532
5/9/2020,Arkansas,5,3747,88
5/9/2020,California,6,66824,2732
5/9/2020,Colorado,8,19267,965
5/9/2020,Connecticut,9,32984,2932
5/9/2020,Delaware,10,6277,221
5/9/2020,District of Columbia,11,6102,311
5/9/2020,Florida,12,39993,1714
5/9/2020,Georgia,13,31481,1380
5/9/2020,Guam,66,1120,6
5/9/2020,Hawaii,15,620,17
5/9/2020,Idaho,16,2230,67
5/9/2020,Illinois,17,76008,3362
5/9/2020,Indiana,18,24239,1490
5/9/2020,Iowa,19,11671,252
5/9/2020,Kansas,20,6923,172
5/9/2020,Kentucky,21,6469,312
5/9/2020,Louisiana,22,31490,2267
5/9/2020,Maine,23,1408,64
5/9/2020,Maryland,24,31638,1614
5/9/2020,Massachusetts,25,76743,4840
5/9/2020,Michigan,26,46735,4526
5/9/2020,Minnesota,27,10789,558
5/9/2020,Mississippi,28,9378,421
5/9/2020,Missouri,29,9737,492
5/9/2020,Montana,30,458,16
5/9/2020,Nebraska,31,8233,95
5/9/2020,Nevada,32,6046,306
5/9/2020,New Hampshire,33,3011,131
5/9/2020,New Jersey,34,137085,9116
5/9/2020,New Mexico,35,4778,191
5/9/2020,New York,36,338519,26584
5/9/2020,North Carolina,37,14387,554
5/9/2020,North Dakota,38,1464,35
5/9/2020,Northern Mariana Islands,69,16,2
5/9/2020,Ohio,39,23697,1331
5/9/2020,Oklahoma,40,4490,270
5/9/2020,Oregon,41,3160,127
5/9/2020,Pennsylvania,42,58661,3793
5/9/2020,Puerto Rico,72,2173,108
5/9/2020,Rhode Island,44,10989,418
5/9/2020,South Carolina,45,7531,330
5/9/2020,South Dakota,46,3393,34
5/9/2020,Tennessee,47,14675,241
5/9/2020,Texas,48,38849,1086
5/9/2020,Utah,49,6103,66
5/9/2020,Vermont,50,921,53
5/9/2020,Virgin Islands,78,69,4
